id,fecha,usuario,texto,tema,sentimiento,likes,reposts,longitud_texto,num_palabras
3418,2024-03-04,user_89176,Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta?,Generación Z y crisis de sentido,negativo,10032,1596,281.0,38.0
3420,2022-10-28,user_42486,Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?,IA y pérdida de autonomía humana,neutral,1869,2097,291.0,44.0
3436,2022-11-27,user_62204,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida.,Cultura de lo efímero y proyectos de vida,neutral,19487,3774,259.0,44.0
3499,2022-04-02,user_39046,"¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece? La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,positivo,13314,4241,246.0,38.0
3501,2022-09-18,user_99659,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.",Generación Z y crisis de sentido,neutral,5815,2905,248.0,41.0
3519,2024-01-01,user_10877,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,negativo,7376,103,314.0,50.0
3750,2024-02-06,user_2494,"La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante. La cultura actual parece obsesionada con lo nuevo y lo inmediato, dejando poco espacio para la reflexión o el compromiso duradero.",IA y pérdida de autonomía humana,positivo,8866,409,271.0,42.0
3802,2022-03-22,user_54900,La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Generación Z y crisis de sentido,positivo,3349,1423,309.0,50.0
3818,2024-04-03,user_997,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,IA y pérdida de autonomía humana,positivo,7370,4035,246.0,38.0
3914,2022-04-14,user_87986,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas.,Generación Z y crisis de sentido,positivo,19553,4813,237.0,38.0
3942,2024-02-18,user_12519,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. La presión por ser productivo todo el tiempo está quemando a una generación entera. No todo en la vida debe ser rendimiento.",Cultura de lo efímero y proyectos de vida,positivo,18398,4962,281.0,45.0
3960,2023-07-14,user_70309,"Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos. Todo se mueve tan rápido que incluso los recuerdos parecen caducar. La cultura de lo efímero borra cualquier intento de construir algo que perdure.",Generación Z y crisis de sentido,neutral,15717,881,304.0,47.0
4097,2022-08-28,user_38654,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Generación Z y crisis de sentido,positivo,7018,444,259.0,44.0
4121,2022-08-23,user_94998,No sé si la tecnología nos está liberando del esfuerzo o si nos está convirtiendo en espectadores pasivos de nuestra propia vida. Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento.,Cultura de lo efímero y proyectos de vida,positivo,18496,1104,314.0,50.0
4167,2022-05-07,user_28063,Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok. La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad?,Generación Z y crisis de sentido,positivo,3702,1692,246.0,38.0
4244,2022-03-18,user_71076,El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones? Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,Cultura de lo efímero y proyectos de vida,positivo,16267,697,273.0,42.0
4267,2023-04-28,user_89632,A veces siento que la presión de mostrar una vida perfecta en redes sociales nos roba la oportunidad de ser auténticos. La Generación Z vive entre expectativas irreales y una búsqueda constante de validación. ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Cultura de lo efímero y proyectos de vida,positivo,10326,1675,324.0,51.0
4309,2022-03-17,user_35274,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La Generación Z enfrenta un dilema existencial: querer cambiar el mundo, pero estar atrapada en dinámicas de inmediatez y consumo constante.",IA y pérdida de autonomía humana,positivo,15940,3095,300.0,43.0
4373,2022-06-30,user_80752,"Los algoritmos parecen conocer mis gustos mejor que yo mismo. Es inquietante pensar si realmente sigo mis propias decisiones o si son las plataformas quienes moldean mi comportamiento. Muchos jóvenes tienen una sensación de vacío difícil de explicar. Vivimos en un mundo hiperconectado, pero paradójicamente, cada día nos sentimos más solos.",Cultura de lo efímero y proyectos de vida,neutral,10299,3139,341.0,51.0
4429,2023-07-01,user_18716,"Estamos tan acostumbrados a la recompensa instantánea que cualquier proyecto que requiera paciencia nos parece imposible. Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando.",IA y pérdida de autonomía humana,negativo,6004,349,256.0,37.0
4470,2023-02-10,user_9592,"La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos. El ruido constante de las redes sociales hace difícil encontrar silencio interior. ¿Cómo pensar profundamente en medio de tantas distracciones?",Generación Z y crisis de sentido,neutral,3523,1816,284.0,45.0
4509,2024-02-04,user_34335,La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? ¿Seguimos siendo sujetos libres si los algoritmos determinan qué contenido vemos y qué contenido nunca nos aparece?,Generación Z y crisis de sentido,neutral,5482,3904,232.0,33.0
4877,2022-05-08,user_18800,"La relación entre la inteligencia artificial y nuestra autonomía se está volviendo difusa. ¿Hasta qué punto delegamos decisiones importantes sin darnos cuenta? La identidad en línea se construye y se desmonta como si fuera un proyecto temporal. Nada parece sólido, ni siquiera la idea de quién somos.",Generación Z y crisis de sentido,negativo,10467,2368,300.0,47.0
4893,2022-09-02,user_48486,Los vínculos afectivos hoy son más frágiles que nunca. La inmediatez también afecta las relaciones humanas. Antes los proyectos de vida eran a largo plazo; hoy parece que nuestra identidad cambia tan rápido como las tendencias en TikTok.,IA y pérdida de autonomía humana,negativo,309,4712,237.0,38.0
4912,2022-04-25,user_6226,"La IA puede predecir nuestras emociones con una precisión inquietante. ¿Qué queda entonces de nuestra espontaneidad? La Generación Z ha heredado un mundo acelerado, caótico y saturado. Buscar sentido en medio de ese ruido es un acto filosófico profundo.",Cultura de lo efímero y proyectos de vida,negativo,7528,3474,253.0,39.0
4914,2022-08-14,user_55575,"Muchos jóvenes sienten que el futuro es incierto, no por falta de oportunidades, sino por exceso de opciones que terminan paralizando. Con tanta información, el desafío ya no es aprender, sino filtrar. El exceso de conocimiento puede ser una forma moderna de confusión.",IA y pérdida de autonomía humana,positivo,321,3399,269.0,43.0
5001,2024-04-07,user_20664,"Performamos felicidad, éxito, satisfacción. Pero detrás de los filtros hay vacío.",Generación Z y crisis de sentido,positivo,5471,2886,,
5002,2023-05-28,user_92223,La ansiedad generacional es real. El mundo nos entregó una crisis múltiple sin manual de instrucciones.,Generación Z y crisis de sentido,negativo,3841,4982,,
5003,2022-02-28,user_5842,"La autenticidad no genera engagement. El algoritmo premia la performance, no la verdad.",Generación Z y crisis de sentido,neutral,10349,2692,,
5004,2023-06-09,user_38731,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,positivo,7826,4137,,
5005,2024-04-12,user_80716,Camus hablaba del absurdo de la existencia. Hoy lo vivo scrolleando Instagram a las 3 AM sin saber por qué.,Generación Z y crisis de sentido,negativo,10647,4406,,
5006,2023-10-18,user_2372,Han lo explicó: nos autoexplotamos pensando que es libertad. Es esclavitud disfrazada.,Cultura de lo efímero y proyectos de vida,neutral,6659,2620,,
5007,2023-11-07,user_33699,Bauman tenía razón: somos identidades líquidas. Me reinvento cada semana según lo que esté trending.,Generación Z y crisis de sentido,positivo,3933,4757,,
5008,2024-02-14,user_21022,Cambio mi bio cada mes. No sé si es adaptabilidad o falta de una identidad sólida.,Generación Z y crisis de sentido,negativo,12203,1875,,
5009,2023-10-15,user_71885,Construyo y destruyo mi identidad online como si fuera un juego. Pero a veces me pregunto si perdí mi esencia.,Generación Z y crisis de sentido,positivo,13085,4201,,
5010,2022-10-17,user_56406,La gratificación inmediata arruinó mi capacidad de esperar. Quiero todo ya.,Cultura de lo efímero y proyectos de vida,neutral,12905,4611,,
5011,2024-05-12,user_5794,Aceptamos términos y condiciones sin leer. Firmamos nuestra propia vigilancia masiva.,IA y pérdida de autonomía humana,neutral,4243,3435,,
5012,2022-03-31,user_56368,"Chateamos, no conversamos. Nos etiquetamos, no nos conocemos. Estamos solos juntos.",Cultura de lo efímero y proyectos de vida,negativo,19003,50,,
5013,2022-08-07,user_32505,"Chateamos, no conversamos. Nos etiquetamos, no nos conocemos. Estamos solos juntos.",Cultura de lo efímero y proyectos de vida,positivo,551,4687,,
5014,2022-06-20,user_48894,La cultura de lo inmediato nos robó la paciencia. Queremos resultados sin proceso.,Cultura de lo efímero y proyectos de vida,negativo,16816,2799,,
5015,2023-03-01,user_61549,"Bauman advertía sobre la modernidad líquida. Hoy la vivo: todo es temporal, nada es sólido, ni siquiera yo.",Generación Z y crisis de sentido,neutral,7773,2792,,
5016,2023-11-13,user_72949,Las burbujas de filtro me encierran en mi propia cámara de eco. Ya no veo perspectivas diferentes.,IA y pérdida de autonomía humana,neutral,14858,116,,
5017,2023-06-08,user_48917,Los algoritmos me muestran versiones de mí que ni siquiera reconozco. ¿Me estoy construyendo yo o me construye la IA?,Generación Z y crisis de sentido,positivo,700,4854,,
5018,2023-12-04,user_23156,"Los planes a futuro son obsoletos. Vivimos de trend en trend, de momento en momento.",Cultura de lo efímero y proyectos de vida,neutral,8922,4018,,
5019,2023-12-02,user_44306,Mi teléfono sabe más de mí que mi familia. Es el perfecto dispositivo de vigilancia voluntaria.,IA y pérdida de autonomía humana,negativo,7076,31,,
5020,2024-03-16,user_53797,No puedo pensar en mi futuro a 10 años. Apenas puedo planear la próxima semana.,Cultura de lo efímero y proyectos de vida,negativo,6720,1948,,
5021,2024-01-03,user_39225,La incertidumbre constante se volvió nuestra única certeza. Es agotador vivir así.,Generación Z y crisis de sentido,positivo,8053,4524,,
5022,2024-04-13,user_14044,"¿Existe algo más allá de las métricas? Mi valor parece medirse en followers, no en lo que realmente soy.",Generación Z y crisis de sentido,negativo,4646,2176,,
5023,2022-04-25,user_49812,La cultura de lo inmediato nos robó la paciencia. Queremos resultados sin proceso.,Cultura de lo efímero y proyectos de vida,neutral,5084,538,,
5024,2022-01-13,user_60331,El biopoder de Foucault era limitado. El poder algorítmico es total e invisible.,IA y pérdida de autonomía humana,negativo,316,4412,,
5025,2022-04-14,user_49922,Mi 'yo' es un proyecto en constante edición. Nada parece definitivo ni duradero.,Generación Z y crisis de sentido,positivo,19651,4959,,
5026,2022-12-10,user_11550,Cambio mi bio cada mes. No sé si es adaptabilidad o falta de una identidad sólida.,Generación Z y crisis de sentido,negativo,12926,1326,,
5027,2023-07-15,user_78433,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,neutral,14166,355,,
5028,2022-09-08,user_10173,"¿Existe algo más allá de las métricas? Mi valor parece medirse en followers, no en lo que realmente soy.",Generación Z y crisis de sentido,neutral,18344,2552,,
5029,2022-01-24,user_59781,"Foucault hablaría de biopoder algorítmico. Nos vigilan, analizan y dirigen sin que lo notemos.",IA y pérdida de autonomía humana,negativo,16167,4875,,
5030,2024-06-01,user_10704,"La inmediatez destruye la profundidad. Todo es superficial, rápido, desechable.",Cultura de lo efímero y proyectos de vida,negativo,18702,2349,,
5031,2023-09-24,user_92982,"La privacidad es un concepto del pasado. Ahora todo es datos, perfiles, predicciones.",IA y pérdida de autonomía humana,negativo,15184,1897,,
5032,2024-04-01,user_89910,¿Para qué trabajar tanto si al final todo pierde sentido? La presión constante me agota y no veo un propósito real.,Generación Z y crisis de sentido,positivo,17328,37,,
5033,2023-12-14,user_55576,Lyotard predijo el fin de los metarrelatos. Yo lo confirmo: no creo en ningún proyecto colectivo grande.,Generación Z y crisis de sentido,neutral,15770,2358,,
5034,2023-01-01,user_17168,Me preocupa que mis opiniones sean solo ecos de mi burbuja algorítmica.,IA y pérdida de autonomía humana,neutral,12761,1813,,
5035,2023-12-27,user_31913,La ansiedad por el futuro me roba el presente. Pero no planear también genera ansiedad. Es un círculo vicioso.,Generación Z y crisis de sentido,positivo,5341,1028,,
5036,2024-04-30,user_47676,La sensación de que nada tiene sentido permanente es constante. ¿Qué queda cuando las likes desaparecen?,Generación Z y crisis de sentido,negativo,11807,3141,,
5037,2024-05-16,user_82383,"No puedo ser productivo todo el tiempo, pero la presión social me hace sentir que debo serlo.",Cultura de lo efímero y proyectos de vida,negativo,10914,860,,
5038,2022-07-20,user_53619,"Mi vida se volvió una curaduría constante. Filtro, edito, publico. ¿Dónde quedó lo real?",Generación Z y crisis de sentido,positivo,18918,1740,,
5039,2023-05-17,user_98267,Las burbujas de filtro destruyen el pensamiento crítico. Solo veo lo que confirma mis creencias.,IA y pérdida de autonomía humana,negativo,9538,503,,
5040,2024-06-09,user_56329,La ironía de nuestra era: nunca fue tan fácil conectar y nunca fue tan difícil sentirnos cerca.,Cultura de lo efímero y proyectos de vida,negativo,3934,2694,,
5041,2022-06-26,user_98463,Estoy exhausto de intentar ser productivo 24/7. El burnout es el precio de esta sociedad del rendimiento.,Cultura de lo efímero y proyectos de vida,positivo,18288,4434,,
5042,2023-06-03,user_88187,"Pasamos horas en redes sociales buscando conexión humana, pero solo encontramos perfiles, no personas.",Cultura de lo efímero y proyectos de vida,negativo,6299,2627,,
5043,2022-07-12,user_5075,Me siento más cerca de extraños en Twitter que de personas reales. Algo está mal.,Cultura de lo efímero y proyectos de vida,positivo,14249,4729,,
5044,2023-09-13,user_56349,Las burbujas de filtro me encierran en mi propia cámara de eco. Ya no veo perspectivas diferentes.,IA y pérdida de autonomía humana,negativo,6056,3867,,
5045,2023-12-29,user_87776,Foucault describió el panóptico. Hoy es digital: nos vigilan constantemente sin que lo notemos.,IA y pérdida de autonomía humana,positivo,19331,3851,,
5046,2022-11-19,user_7925,"Pasamos horas en redes sociales buscando conexión humana, pero solo encontramos perfiles, no personas.",Cultura de lo efímero y proyectos de vida,negativo,7786,3703,,
5047,2022-11-14,user_74463,¿Soy auténtico o solo imito modelos que vi en mi feed? La línea es cada vez más difusa.,Generación Z y crisis de sentido,negativo,5961,4544,,
5048,2023-05-20,user_72708,¿A quién le importa la privacidad cuando podemos tener servicios gratis? Ese es el trato faustiano digital.,IA y pérdida de autonomía humana,negativo,6101,3288,,
5049,2023-06-15,user_79296,¿Soy auténtico o solo interpreto la versión de mí que genera más likes?,Generación Z y crisis de sentido,neutral,17143,1024,,
5050,2023-05-23,user_13167,"Foucault hablaría de biopoder algorítmico. Nos vigilan, analizan y dirigen sin que lo notemos.",IA y pérdida de autonomía humana,neutral,8852,3872,,
5051,2022-02-28,user_68835,No tengo certezas sobre quién soy. Solo tengo versiones temporales que duran hasta el siguiente trend.,Generación Z y crisis de sentido,neutral,14088,1104,,
5052,2022-10-22,user_49557,Foucault describió el panóptico. Hoy es digital: nos vigilan constantemente sin que lo notemos.,IA y pérdida de autonomía humana,positivo,457,3937,,
5053,2023-07-13,user_19949,La identidad digital es performativa. Actuamos roles según lo que el algoritmo recompensa con visibilidad.,Generación Z y crisis de sentido,neutral,963,1420,,
5054,2022-08-18,user_48153,Bauman tenía razón: somos identidades líquidas. Me reinvento cada semana según lo que esté trending.,Generación Z y crisis de sentido,neutral,12194,4666,,
5055,2024-05-07,user_69927,Renunciamos a nuestra privacidad a cambio de conveniencia. Fue un mal trato.,IA y pérdida de autonomía humana,negativo,10384,2869,,
5056,2022-01-29,user_19677,Me siento más cerca de extraños en Twitter que de personas reales. Algo está mal.,Cultura de lo efímero y proyectos de vida,positivo,11637,4850,,
5057,2023-11-17,user_64345,La presión por mostrar una vida perfecta me aleja de mi verdadero yo.,Generación Z y crisis de sentido,neutral,4718,3021,,
5058,2022-12-23,user_50657,"Ya no evalúo información, solo consumo lo que el algoritmo me sirve pre-digerido.",IA y pérdida de autonomía humana,negativo,792,2639,,
5059,2023-03-23,user_26121,"El vacío que siento no se llena con más contenido. Paradójicamente, mientras más consumo, menos significado encuentro.",Generación Z y crisis de sentido,neutral,13566,4668,,
5060,2022-11-28,user_6261,Dejo de hacer cosas auténticas porque 'no se ven bien en Instagram'. Eso es triste.,Generación Z y crisis de sentido,negativo,13715,3976,,
5061,2023-07-29,user_30500,Construyo y destruyo mi identidad online como si fuera un juego. Pero a veces me pregunto si perdí mi esencia.,Generación Z y crisis de sentido,negativo,18302,4673,,
5062,2022-12-25,user_59369,Habermas tenía razón: el espacio público se erosiona. Hoy es un espacio algorítmico sin comunidad real.,Cultura de lo efímero y proyectos de vida,neutral,3704,3589,,
5063,2023-10-27,user_45317,¿Cómo pensar críticamente si nunca veo perspectivas que desafíen mi visión del mundo?,IA y pérdida de autonomía humana,negativo,19240,1296,,
5064,2024-05-21,user_52744,Han lo explicó: nos autoexplotamos pensando que es libertad. Es esclavitud disfrazada.,Cultura de lo efímero y proyectos de vida,negativo,16899,4612,,
5065,2023-01-31,user_77469,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,neutral,7718,1870,,
5066,2023-09-29,user_43476,"Los algoritmos optimizan para engagement, no para verdad. El resultado es una sociedad menos crítica.",IA y pérdida de autonomía humana,neutral,14583,1281,,
5067,2022-11-05,user_42122,La presión por mostrar una vida perfecta me aleja de mi verdadero yo.,Generación Z y crisis de sentido,neutral,9019,4084,,
5068,2023-08-19,user_13414,¿A quién le importa la privacidad cuando podemos tener servicios gratis? Ese es el trato faustiano digital.,IA y pérdida de autonomía humana,negativo,19028,4161,,
5069,2023-12-13,user_76302,El pensamiento crítico requiere exposición a ideas diferentes. Los algoritmos me dan lo contrario.,IA y pérdida de autonomía humana,negativo,9844,719,,
5070,2023-03-10,user_88756,"Ya no buscamos información, la recibimos. Esa pasividad mata el pensamiento crítico.",IA y pérdida de autonomía humana,neutral,16671,3326,,
5071,2023-06-29,user_20136,¿Elijo yo qué ver o el algoritmo decide por mí? La línea entre mi voluntad y la manipulación es borrosa.,IA y pérdida de autonomía humana,positivo,15208,2478,,
5072,2022-01-28,user_64764,Mi teléfono sabe más de mí que mi familia. Es el perfecto dispositivo de vigilancia voluntaria.,IA y pérdida de autonomía humana,positivo,4126,946,,
5073,2022-04-19,user_59629,La gratificación inmediata arruinó mi capacidad de esperar. Quiero todo ya.,Cultura de lo efímero y proyectos de vida,positivo,13357,2651,,
5074,2024-05-24,user_42520,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,neutral,10277,1257,,
5075,2022-03-09,user_46863,Me preocupa que mis opiniones sean solo ecos de mi burbuja algorítmica.,IA y pérdida de autonomía humana,negativo,18562,3125,,
5076,2022-09-07,user_27294,"Sartre decía que estamos condenados a ser libres, pero yo me siento condenado a ser productivo sin propósito.",Generación Z y crisis de sentido,neutral,11136,3023,,
5077,2024-05-14,user_31014,"Chateamos, no conversamos. Nos etiquetamos, no nos conocemos. Estamos solos juntos.",Cultura de lo efímero y proyectos de vida,negativo,10114,3344,,
5078,2023-10-01,user_90069,Bauman tenía razón: somos identidades líquidas. Me reinvento cada semana según lo que esté trending.,Generación Z y crisis de sentido,negativo,3277,1201,,
5079,2022-10-27,user_4649,"Los planes a futuro son obsoletos. Vivimos de trend en trend, de momento en momento.",Cultura de lo efímero y proyectos de vida,positivo,868,3775,,
5080,2022-04-03,user_10598,La gratificación inmediata arruinó mi capacidad de esperar. Quiero todo ya.,Cultura de lo efímero y proyectos de vida,positivo,17146,4813,,
5081,2024-06-08,user_22029,¿Cómo pensar críticamente si nunca veo perspectivas que desafíen mi visión del mundo?,IA y pérdida de autonomía humana,negativo,19068,2580,,
5082,2023-03-14,user_21722,"Nos vigilan para vendernos cosas, para predecir comportamientos, para controlarnos sutilmente.",IA y pérdida de autonomía humana,neutral,18792,2636,,
5083,2022-10-24,user_63084,Los algoritmos me conocen mejor que yo mismo. Predicen mis deseos antes de que los tenga.,IA y pérdida de autonomía humana,neutral,7716,811,,
5084,2022-08-03,user_3679,"Nos vigilan para vendernos cosas, para predecir comportamientos, para controlarnos sutilmente.",IA y pérdida de autonomía humana,negativo,17516,454,,
5085,2023-09-15,user_80408,Tengo 500 amigos online y me siento completamente solo. La hiperconectividad nos desconecta.,Cultura de lo efímero y proyectos de vida,negativo,12869,396,,
5086,2024-03-05,user_60641,La ansiedad por el futuro me roba el presente. Pero no planear también genera ansiedad. Es un círculo vicioso.,Generación Z y crisis de sentido,neutral,5384,409,,
5087,2023-09-19,user_19023,Renunciamos a nuestra privacidad a cambio de conveniencia. Fue un mal trato.,IA y pérdida de autonomía humana,positivo,9834,1810,,
5088,2024-05-05,user_93979,Byung-Chul Han describe perfectamente mi vida: autoexplotación disfrazada de autorrealización.,Cultura de lo efímero y proyectos de vida,positivo,18480,1407,,
5089,2024-04-07,user_24150,¿Cómo planear un futuro cuando todo cambia tan rápido que los planes son obsoletos antes de ejecutarlos?,Generación Z y crisis de sentido,negativo,17670,1063,,
5090,2022-09-26,user_71707,No encuentro un 'para qué' en mi día a día. Solo reproduzco rutinas que vi en TikTok.,Generación Z y crisis de sentido,positivo,12259,4228,,
5091,2024-06-06,user_79248,Byung-Chul Han describe perfectamente mi vida: autoexplotación disfrazada de autorrealización.,Cultura de lo efímero y proyectos de vida,positivo,13738,3896,,
5092,2022-07-04,user_17341,"Mi identidad cambia según la plataforma. En LinkedIn soy profesional, en Instagram creativo, en TikTok gracioso. ¿Quién soy realmente?",Generación Z y crisis de sentido,positivo,19946,4261,,
5093,2023-03-08,user_33777,¿Es libertad si todas mis opciones están pre-filtradas por un algoritmo?,IA y pérdida de autonomía humana,negativo,5389,1444,,
5094,2024-05-12,user_61863,"No sé qué estudiar, dónde trabajar, cómo vivir. La incertidumbre es abrumadora.",Generación Z y crisis de sentido,neutral,5099,2344,,
5095,2022-02-12,user_5960,Dejo de hacer cosas auténticas porque 'no se ven bien en Instagram'. Eso es triste.,Generación Z y crisis de sentido,positivo,14630,1933,,
5096,2022-09-06,user_72227,Habermas advertía sobre la erosión del espacio público racional. Los algoritmos lo consumaron.,IA y pérdida de autonomía humana,negativo,1487,1556,,
5097,2022-05-26,user_65242,No tengo certezas sobre quién soy. Solo tengo versiones temporales que duran hasta el siguiente trend.,Generación Z y crisis de sentido,negativo,8183,4867,,
5098,2022-10-04,user_52497,Las burbujas de filtro destruyen el pensamiento crítico. Solo veo lo que confirma mis creencias.,IA y pérdida de autonomía humana,neutral,6670,4394,,
5099,2023-02-09,user_52346,La IA diseña mi realidad. ¿Hasta qué punto soy un agente libre y hasta qué punto un sujeto programado?,IA y pérdida de autonomía humana,neutral,11120,1120,,
5100,2022-08-23,user_93378,La paradoja de la elección nos paraliza. Tenemos todas las opciones pero no sabemos cuál tomar.,Generación Z y crisis de sentido,neutral,10097,3537,,
5101,2022-11-18,user_55230,"El futuro me genera ansiedad paralizante. Demasiadas opciones, ninguna certeza.",Generación Z y crisis de sentido,neutral,9906,3088,,
5102,2023-03-21,user_19773,La paradoja de la elección nos paraliza. Tenemos todas las opciones pero no sabemos cuál tomar.,Generación Z y crisis de sentido,negativo,3217,4281,,
5103,2024-02-14,user_67747,Bauman tenía razón: somos identidades líquidas. Me reinvento cada semana según lo que esté trending.,Generación Z y crisis de sentido,positivo,16339,3720,,
5104,2024-02-23,user_21102,"No basta con trabajar. También debo hacer ejercicio, meditar, leer, aprender idiomas. Es agotador.",Cultura de lo efímero y proyectos de vida,neutral,8452,869,,
5105,2022-02-20,user_21331,Me siento más cerca de extraños en Twitter que de personas reales. Algo está mal.,Cultura de lo efímero y proyectos de vida,negativo,7369,3160,,
5106,2022-11-05,user_74435,"El futuro se siente apocalíptico: crisis climática, colapso económico, automatización. ¿Para qué planear?",Generación Z y crisis de sentido,neutral,18297,1427,,
5107,2024-01-04,user_90786,Habermas advertía sobre la erosión del espacio público racional. Los algoritmos lo consumaron.,IA y pérdida de autonomía humana,neutral,7727,1614,,
5108,2023-08-29,user_26527,"¿Existe algo más allá de las métricas? Mi valor parece medirse en followers, no en lo que realmente soy.",Generación Z y crisis de sentido,neutral,14777,581,,
5109,2023-07-01,user_48292,"El vacío que siento no se llena con más contenido. Paradójicamente, mientras más consumo, menos significado encuentro.",Generación Z y crisis de sentido,negativo,19100,4131,,
5110,2022-04-16,user_12227,"Bauman advertía sobre la modernidad líquida. Hoy la vivo: todo es temporal, nada es sólido, ni siquiera yo.",Generación Z y crisis de sentido,negativo,12148,995,,
5111,2022-12-17,user_82212,Los algoritmos me conocen mejor que yo mismo. Predicen mis deseos antes de que los tenga.,IA y pérdida de autonomía humana,positivo,1529,1067,,
5112,2023-05-07,user_16611,La hiperconectividad es una falsa promesa. Tenemos miles de contactos pero ninguna conexión real.,Cultura de lo efímero y proyectos de vida,neutral,653,1123,,
5113,2023-11-11,user_99426,"Cada click, cada búsqueda, cada like es registrado. Somos perfiles permanentemente monitoreados.",IA y pérdida de autonomía humana,neutral,10527,3483,,
5114,2023-04-25,user_89476,¿Para qué trabajar tanto si al final todo pierde sentido? La presión constante me agota y no veo un propósito real.,Generación Z y crisis de sentido,positivo,13350,3340,,
5115,2023-12-09,user_4332,La vigilancia digital no necesita guardias. El algoritmo es el nuevo panóptico.,IA y pérdida de autonomía humana,neutral,3671,2176,,
5116,2023-08-29,user_12190,Mi libertad de elección es una ilusión. Solo elijo dentro del menú que el algoritmo me presenta.,IA y pérdida de autonomía humana,positivo,8173,1321,,
5117,2023-01-02,user_34562,"A veces siento que mi vida no tiene dirección clara. Las redes sociales muestran vidas perfectas, pero yo solo siento vacío.",Generación Z y crisis de sentido,positivo,5626,3387,,
5118,2022-03-03,user_63029,"Nos vigilan para vendernos cosas, para predecir comportamientos, para controlarnos sutilmente.",IA y pérdida de autonomía humana,neutral,17882,1169,,
